log10(nu_E [GeV]) low,log10(nu_E [GeV]) center,log10(nu_E [GeV]) high,log10(psi [degrees]),dP/dOmega
3.100,3.275,3.450,-2.325877543656694,0.0
3.100,3.275,3.450,-2.322748342803716,0.0
3.100,3.275,3.450,-2.3196191419507377,0.0
3.100,3.275,3.450,-2.3164899410977595,0.0
3.100,3.275,3.450,-2.3133607402447813,0.0
3.100,3.275,3.450,-2.310231539391803,0.0
3.100,3.275,3.450,-2.307102338538825,0.0
3.100,3.275,3.450,-2.3039731376858468,0.0
3.100,3.275,3.450,-2.3008439368328686,0.0
3.100,3.275,3.450,-2.2977147359798904,0.0
3.100,3.275,3.450,-2.294585535126912,0.0
3.100,3.275,3.450,-2.291456334273934,0.0
3.100,3.275,3.450,-2.288327133420956,0.0
3.100,3.275,3.450,-2.2851979325679777,0.0
3.100,3.275,3.450,-2.2820687317149995,0.0
3.100,3.275,3.450,-2.2789395308620217,0.0
3.100,3.275,3.450,-2.2758103300090435,0.0
3.100,3.275,3.450,-2.2726811291560653,0.0
3.100,3.275,3.450,-2.269551928303087,0.0
3.100,3.275,3.450,-2.266422727450109,0.0
3.100,3.275,3.450,-2.2632935265971312,0.0
3.100,3.275,3.450,-2.260164325744153,0.0
3.100,3.275,3.450,-2.257035124891175,0.0
3.100,3.275,3.450,-2.2539059240381967,0.0
3.100,3.275,3.450,-2.2507767231852185,0.0
3.100,3.275,3.450,-2.2476475223322403,0.0
3.100,3.275,3.450,-2.244518321479262,0.0
3.100,3.275,3.450,-2.241389120626284,0.0
3.100,3.275,3.450,-2.2382599197733057,0.0
3.100,3.275,3.450,-2.2351307189203276,0.0
3.100,3.275,3.450,-2.2320015180673494,0.0
3.100,3.275,3.450,-2.228872317214371,0.0
3.100,3.275,3.450,-2.225743116361393,0.0
3.100,3.275,3.450,-2.222613915508415,0.0
3.100,3.275,3.450,-2.2194847146554366,0.0
3.100,3.275,3.450,-2.216355513802459,0.0
3.100,3.275,3.450,-2.2132263129494807,0.0
3.100,3.275,3.450,-2.2100971120965025,0.0
3.100,3.275,3.450,-2.2069679112435243,0.0
3.100,3.275,3.450,-2.203838710390546,0.0
3.100,3.275,3.450,-2.2007095095375684,0.0
3.100,3.275,3.450,-2.19758030868459,0.0
3.100,3.275,3.450,-2.194451107831612,0.0
3.100,3.275,3.450,-2.191321906978634,0.0
3.100,3.275,3.450,-2.1881927061256556,0.0
3.100,3.275,3.450,-2.1850635052726775,0.0
3.100,3.275,3.450,-2.1819343044196993,0.0
3.100,3.275,3.450,-2.178805103566721,0.0
3.100,3.275,3.450,-2.175675902713743,0.0
3.100,3.275,3.450,-2.1725467018607647,0.0
3.100,3.275,3.450,-2.1694175010077865,0.0
3.100,3.275,3.450,-2.1662883001548083,0.0
3.100,3.275,3.450,-2.16315909930183,0.0
3.100,3.275,3.450,-2.160029898448852,0.0
3.100,3.275,3.450,-2.1569006975958738,0.0
3.100,3.275,3.450,-2.153771496742896,0.0
3.100,3.275,3.450,-2.150642295889918,0.0
3.100,3.275,3.450,-2.1475130950369397,0.0
3.100,3.275,3.450,-2.1443838941839615,0.0
3.100,3.275,3.450,-2.1412546933309833,0.0
3.100,3.275,3.450,-2.1381254924780055,0.0
3.100,3.275,3.450,-2.1349962916250274,0.0
3.100,3.275,3.450,-2.131867090772049,0.0
3.100,3.275,3.450,-2.128737889919071,0.0
3.100,3.275,3.450,-2.125608689066093,0.0
3.100,3.275,3.450,-2.1224794882131146,0.0
3.100,3.275,3.450,-2.1193502873601364,0.0
3.100,3.275,3.450,-2.1162210865071582,0.0
3.100,3.275,3.450,-2.11309188565418,0.0
3.100,3.275,3.450,-2.109962684801202,0.0
3.100,3.275,3.450,-2.1068334839482237,0.0
3.100,3.275,3.450,-2.1037042830952455,0.0
3.100,3.275,3.450,-2.1005750822422673,0.0
3.100,3.275,3.450,-2.097445881389289,0.0
3.100,3.275,3.450,-2.094316680536311,0.0
3.100,3.275,3.450,-2.091187479683333,0.0
3.100,3.275,3.450,-2.088058278830355,0.0
3.100,3.275,3.450,-2.084929077977377,0.0
3.100,3.275,3.450,-2.0817998771243986,0.0
3.100,3.275,3.450,-2.0786706762714204,0.0
3.100,3.275,3.450,-2.0755414754184427,0.0
3.100,3.275,3.450,-2.0724122745654645,0.0
3.100,3.275,3.450,-2.0692830737124863,0.0
3.100,3.275,3.450,-2.066153872859508,0.0
3.100,3.275,3.450,-2.06302467200653,0.0
3.100,3.275,3.450,-2.0598954711535518,0.0
3.100,3.275,3.450,-2.0567662703005736,0.0
3.100,3.275,3.450,-2.0536370694475954,0.0
3.100,3.275,3.450,-2.050507868594617,0.0
3.100,3.275,3.450,-2.047378667741639,0.0
3.100,3.275,3.450,-2.044249466888661,0.0
3.100,3.275,3.450,-2.0411202660356826,0.0
3.100,3.275,3.450,-2.0379910651827045,0.0
3.100,3.275,3.450,-2.0348618643297263,0.0
3.100,3.275,3.450,-2.031732663476748,0.0
3.100,3.275,3.450,-2.0286034626237703,0.0
3.100,3.275,3.450,-2.025474261770792,0.0
3.100,3.275,3.450,-2.022345060917814,0.0
3.100,3.275,3.450,-2.0192158600648358,0.0
3.100,3.275,3.450,-2.0160866592118576,0.0
3.100,3.275,3.450,-2.01295745835888,0.0
3.100,3.275,3.450,-2.0098282575059017,0.0
3.100,3.275,3.450,-2.0066990566529235,0.0
3.100,3.275,3.450,-2.0035698557999453,0.0
3.100,3.275,3.450,-2.000440654946967,0.0
3.100,3.275,3.450,-1.997311454093989,0.0
3.100,3.275,3.450,-1.9941822532410107,0.0
3.100,3.275,3.450,-1.9910530523880325,0.0
3.100,3.275,3.450,-1.9879238515350544,0.0
3.100,3.275,3.450,-1.9847946506820762,0.0
3.100,3.275,3.450,-1.981665449829098,0.0
3.100,3.275,3.450,-1.9785362489761198,0.0
3.100,3.275,3.450,-1.9754070481231416,0.0
3.100,3.275,3.450,-1.9722778472701639,0.0
3.100,3.275,3.450,-1.9691486464171857,0.0
3.100,3.275,3.450,-1.9660194455642075,0.0
3.100,3.275,3.450,-1.9628902447112293,0.0
3.100,3.275,3.450,-1.9597610438582511,0.0
3.100,3.275,3.450,-1.956631843005273,0.0
3.100,3.275,3.450,-1.9535026421522947,0.0
3.100,3.275,3.450,-1.9503734412993166,0.0
3.100,3.275,3.450,-1.9472442404463384,0.0
3.100,3.275,3.450,-1.9441150395933602,0.0
3.100,3.275,3.450,-1.9409858387403824,0.0
3.100,3.275,3.450,-1.9378566378874043,0.0
3.100,3.275,3.450,-1.934727437034426,0.0
3.100,3.275,3.450,-1.9315982361814479,0.0
3.100,3.275,3.450,-1.9284690353284697,0.0
3.100,3.275,3.450,-1.9253398344754915,0.0
3.100,3.275,3.450,-1.9222106336225133,0.0
3.100,3.275,3.450,-1.9190814327695351,0.0
3.100,3.275,3.450,-1.915952231916557,0.0
3.100,3.275,3.450,-1.9128230310635788,0.0
3.100,3.275,3.450,-1.909693830210601,0.0
3.100,3.275,3.450,-1.9065646293576228,0.0
3.100,3.275,3.450,-1.9034354285046446,0.0
3.100,3.275,3.450,-1.9003062276516665,0.0
3.100,3.275,3.450,-1.8971770267986883,0.0
3.100,3.275,3.450,-1.89404782594571,0.0
3.100,3.275,3.450,-1.890918625092732,0.0
3.100,3.275,3.450,-1.8877894242397537,0.0
3.100,3.275,3.450,-1.8846602233867755,0.0
3.100,3.275,3.450,-1.8815310225337973,0.0
3.100,3.275,3.450,-1.8784018216808196,0.0
3.100,3.275,3.450,-1.8752726208278414,0.0
3.100,3.275,3.450,-1.8721434199748632,0.0
3.100,3.275,3.450,-1.869014219121885,0.0
3.100,3.275,3.450,-1.8658850182689068,0.0
3.100,3.275,3.450,-1.8627558174159287,0.0
3.100,3.275,3.450,-1.8596266165629505,0.0
3.100,3.275,3.450,-1.8564974157099723,0.0
3.100,3.275,3.450,-1.853368214856994,0.0
3.100,3.275,3.450,-1.850239014004016,0.0
3.100,3.275,3.450,-1.8471098131510382,0.0
3.100,3.275,3.450,-1.84398061229806,0.0
3.100,3.275,3.450,-1.8408514114450818,0.0
3.100,3.275,3.450,-1.8377222105921036,0.0
3.100,3.275,3.450,-1.8345930097391254,0.0
3.100,3.275,3.450,-1.8314638088861472,0.0
3.100,3.275,3.450,-1.828334608033169,0.0
3.100,3.275,3.450,-1.8252054071801909,0.0
3.100,3.275,3.450,-1.8220762063272127,0.0
3.100,3.275,3.450,-1.8189470054742345,0.0
3.100,3.275,3.450,-1.8158178046212567,0.0
3.100,3.275,3.450,-1.8126886037682786,0.0
3.100,3.275,3.450,-1.8095594029153004,0.0
3.100,3.275,3.450,-1.8064302020623222,0.0
3.100,3.275,3.450,-1.803301001209344,0.0
3.100,3.275,3.450,-1.8001718003563658,0.0
3.100,3.275,3.450,-1.7970425995033876,0.0
3.100,3.275,3.450,-1.7939133986504094,0.0
3.100,3.275,3.450,-1.7907841977974313,0.0
3.100,3.275,3.450,-1.787654996944453,0.0
3.100,3.275,3.450,-1.7845257960914753,0.0
3.100,3.275,3.450,-1.7813965952384971,0.0
3.100,3.275,3.450,-1.778267394385519,0.0
3.100,3.275,3.450,-1.7751381935325408,0.0
3.100,3.275,3.450,-1.7720089926795626,0.0
3.100,3.275,3.450,-1.7688797918265844,0.0
3.100,3.275,3.450,-1.7657505909736062,0.0
3.100,3.275,3.450,-1.762621390120628,0.0
3.100,3.275,3.450,-1.7594921892676498,0.0
3.100,3.275,3.450,-1.7563629884146716,0.0
3.100,3.275,3.450,-1.753233787561694,0.0
3.100,3.275,3.450,-1.7501045867087157,0.0
3.100,3.275,3.450,-1.7469753858557375,0.0
3.100,3.275,3.450,-1.7438461850027593,0.0
3.100,3.275,3.450,-1.7407169841497812,0.0
3.100,3.275,3.450,-1.737587783296803,0.0
3.100,3.275,3.450,-1.7344585824438248,0.0
3.100,3.275,3.450,-1.7313293815908466,0.0
3.100,3.275,3.450,-1.7282001807378684,0.0
3.100,3.275,3.450,-1.7250709798848902,0.0
3.100,3.275,3.450,-1.7219417790319125,0.0
3.100,3.275,3.450,-1.7188125781789343,0.0
3.100,3.275,3.450,-1.715683377325956,0.0
3.100,3.275,3.450,-1.712554176472978,0.0
3.100,3.275,3.450,-1.7094249756199997,0.0
3.100,3.275,3.450,-1.7062957747670215,0.0
3.100,3.275,3.450,-1.7031665739140434,0.0
3.100,3.275,3.450,-1.7000373730610652,0.0
3.100,3.275,3.450,-1.696908172208087,0.0
3.100,3.275,3.450,-1.6937789713551088,0.0
3.100,3.275,3.450,-1.690649770502131,0.0
3.100,3.275,3.450,-1.6875205696491529,0.0
3.100,3.275,3.450,-1.6843913687961747,0.0
3.100,3.275,3.450,-1.6812621679431965,0.0
3.100,3.275,3.450,-1.6781329670902183,0.0
3.100,3.275,3.450,-1.6750037662372401,0.0
3.100,3.275,3.450,-1.671874565384262,0.0
3.100,3.275,3.450,-1.6687453645312837,0.0
3.100,3.275,3.450,-1.6656161636783056,0.0
3.100,3.275,3.450,-1.6624869628253274,0.0
3.100,3.275,3.450,-1.6593577619723496,0.0
3.100,3.275,3.450,-1.6562285611193714,0.0
3.100,3.275,3.450,-1.6530993602663933,0.0
3.100,3.275,3.450,-1.649970159413415,0.0
3.100,3.275,3.450,-1.6468409585604369,0.0
3.100,3.275,3.450,-1.6437117577074587,0.0
3.100,3.275,3.450,-1.6405825568544805,0.0
3.100,3.275,3.450,-1.6374533560015023,0.0
3.100,3.275,3.450,-1.6343241551485241,0.0
3.100,3.275,3.450,-1.631194954295546,0.0
3.100,3.275,3.450,-1.6280657534425682,0.0
3.100,3.275,3.450,-1.62493655258959,0.0
3.100,3.275,3.450,-1.6218073517366118,0.0
3.100,3.275,3.450,-1.6186781508836336,0.0
3.100,3.275,3.450,-1.6155489500306555,0.0
3.100,3.275,3.450,-1.6124197491776773,0.0
3.100,3.275,3.450,-1.609290548324699,0.0
3.100,3.275,3.450,-1.606161347471721,0.0
3.100,3.275,3.450,-1.6030321466187427,0.0
3.100,3.275,3.450,-1.5999029457657645,0.0
3.100,3.275,3.450,-1.5967737449127863,0.0
3.100,3.275,3.450,-1.5936445440598086,0.0
3.100,3.275,3.450,-1.5905153432068304,0.0
3.100,3.275,3.450,-1.5873861423538522,0.0
3.100,3.275,3.450,-1.584256941500874,0.0
3.100,3.275,3.450,-1.5811277406478959,0.0
3.100,3.275,3.450,-1.5779985397949177,0.0
3.100,3.275,3.450,-1.5748693389419395,0.0
3.100,3.275,3.450,-1.5717401380889613,0.0
3.100,3.275,3.450,-1.568610937235983,0.0
3.100,3.275,3.450,-1.565481736383005,0.0
3.100,3.275,3.450,-1.5623525355300272,0.0
3.100,3.275,3.450,-1.559223334677049,0.0
3.100,3.275,3.450,-1.5560941338240708,0.0
3.100,3.275,3.450,-1.5529649329710926,0.0
3.100,3.275,3.450,-1.5498357321181144,0.0
3.100,3.275,3.450,-1.5467065312651362,0.0
3.100,3.275,3.450,-1.543577330412158,0.0
3.100,3.275,3.450,-1.5404481295591799,0.0
3.100,3.275,3.450,-1.5373189287062017,0.0
3.100,3.275,3.450,-1.5341897278532235,0.0
3.100,3.275,3.450,-1.5310605270002458,0.0
3.100,3.275,3.450,-1.5279313261472676,0.0
3.100,3.275,3.450,-1.5248021252942894,0.0
3.100,3.275,3.450,-1.5216729244413112,0.0
3.100,3.275,3.450,-1.518543723588333,0.0
3.100,3.275,3.450,-1.5154145227353548,0.0
3.100,3.275,3.450,-1.5122853218823766,0.0
3.100,3.275,3.450,-1.5091561210293984,0.0
3.100,3.275,3.450,-1.5060269201764203,0.0
3.100,3.275,3.450,-1.502897719323442,0.0
3.100,3.275,3.450,-1.4997685184704643,0.0
3.100,3.275,3.450,-1.4966393176174861,0.0
3.100,3.275,3.450,-1.493510116764508,0.0
3.100,3.275,3.450,-1.4903809159115298,0.0
3.100,3.275,3.450,-1.4872517150585516,0.0
3.100,3.275,3.450,-1.4841225142055734,0.0
3.100,3.275,3.450,-1.4809933133525952,0.0
3.100,3.275,3.450,-1.477864112499617,0.0
3.100,3.275,3.450,-1.4747349116466388,0.0
3.100,3.275,3.450,-1.4716057107936606,0.0
3.100,3.275,3.450,-1.468476509940683,0.0
3.100,3.275,3.450,-1.4653473090877047,0.0
3.100,3.275,3.450,-1.4622181082347265,0.0
3.100,3.275,3.450,-1.4590889073817483,0.0
3.100,3.275,3.450,-1.4559597065287702,0.0
3.100,3.275,3.450,-1.452830505675792,0.0
3.100,3.275,3.450,-1.4497013048228138,0.0
3.100,3.275,3.450,-1.4465721039698356,0.0
3.100,3.275,3.450,-1.4434429031168574,0.0
3.100,3.275,3.450,-1.4403137022638792,0.0
3.100,3.275,3.450,-1.4371845014109015,0.0
3.100,3.275,3.450,-1.4340553005579233,0.0
3.100,3.275,3.450,-1.430926099704945,0.0
3.100,3.275,3.450,-1.427796898851967,0.0
3.100,3.275,3.450,-1.4246676979989887,0.0
3.100,3.275,3.450,-1.4215384971460105,0.0
3.100,3.275,3.450,-1.4184092962930324,0.0
3.100,3.275,3.450,-1.4152800954400542,0.0
3.100,3.275,3.450,-1.412150894587076,0.0
3.100,3.275,3.450,-1.4090216937340978,0.0
3.100,3.275,3.450,-1.40589249288112,0.0
3.100,3.275,3.450,-1.4027632920281419,0.0
3.100,3.275,3.450,-1.3996340911751637,0.0
3.100,3.275,3.450,-1.3965048903221855,0.0
3.100,3.275,3.450,-1.3933756894692073,0.0
3.100,3.275,3.450,-1.3902464886162291,0.0
3.100,3.275,3.450,-1.387117287763251,0.0
3.100,3.275,3.450,-1.3839880869102728,0.0
3.100,3.275,3.450,-1.3808588860572946,0.0
3.100,3.275,3.450,-1.3777296852043164,0.0
3.100,3.275,3.450,-1.3746004843513386,0.0
3.100,3.275,3.450,-1.3714712834983604,0.0
3.100,3.275,3.450,-1.3683420826453823,0.0
3.100,3.275,3.450,-1.365212881792404,0.0
3.100,3.275,3.450,-1.362083680939426,0.0
3.100,3.275,3.450,-1.3589544800864477,0.0
3.100,3.275,3.450,-1.3558252792334695,0.0
3.100,3.275,3.450,-1.3526960783804913,0.0
3.100,3.275,3.450,-1.3495668775275131,0.0
3.100,3.275,3.450,-1.346437676674535,0.0
3.100,3.275,3.450,-1.3433084758215572,0.0
3.100,3.275,3.450,-1.340179274968579,0.0
3.100,3.275,3.450,-1.3370500741156008,0.0
3.100,3.275,3.450,-1.3339208732626227,0.0
3.100,3.275,3.450,-1.3307916724096445,0.0
3.100,3.275,3.450,-1.3276624715566663,0.0
3.100,3.275,3.450,-1.324533270703688,0.0
3.100,3.275,3.450,-1.32140406985071,0.0
3.100,3.275,3.450,-1.3182748689977317,0.0
3.100,3.275,3.450,-1.3151456681447535,0.0
3.100,3.275,3.450,-1.3120164672917758,0.0
3.100,3.275,3.450,-1.3088872664387976,0.0
3.100,3.275,3.450,-1.3057580655858194,0.0
3.100,3.275,3.450,-1.3026288647328412,0.0
3.100,3.275,3.450,-1.299499663879863,0.0
3.100,3.275,3.450,-1.2963704630268849,0.0
3.100,3.275,3.450,-1.2932412621739067,0.0
3.100,3.275,3.450,-1.2901120613209285,0.0
3.100,3.275,3.450,-1.2869828604679503,0.0
3.100,3.275,3.450,-1.283853659614972,0.0
3.100,3.275,3.450,-1.2807244587619944,0.0
3.100,3.275,3.450,-1.2775952579090162,0.0
3.100,3.275,3.450,-1.274466057056038,0.0
3.100,3.275,3.450,-1.2713368562030598,0.0
3.100,3.275,3.450,-1.2682076553500816,0.0
3.100,3.275,3.450,-1.2650784544971034,0.0
3.100,3.275,3.450,-1.2619492536441252,0.0
3.100,3.275,3.450,-1.258820052791147,0.0
3.100,3.275,3.450,-1.2556908519381689,0.0
3.100,3.275,3.450,-1.2525616510851907,0.0
3.100,3.275,3.450,-1.249432450232213,0.0
3.100,3.275,3.450,-1.2463032493792348,0.0
3.100,3.275,3.450,-1.2431740485262566,0.0
3.100,3.275,3.450,-1.2400448476732784,0.0
3.100,3.275,3.450,-1.2369156468203002,0.0
3.100,3.275,3.450,-1.233786445967322,0.0
3.100,3.275,3.450,-1.2306572451143438,0.0
3.100,3.275,3.450,-1.2275280442613656,0.0
3.100,3.275,3.450,-1.2243988434083874,0.0
3.100,3.275,3.450,-1.2212696425554093,0.0
3.100,3.275,3.450,-1.2181404417024315,0.0
3.100,3.275,3.450,-1.2150112408494533,0.0
3.100,3.275,3.450,-1.2118820399964751,0.0
3.100,3.275,3.450,-1.208752839143497,0.0
3.100,3.275,3.450,-1.2056236382905188,0.0
3.100,3.275,3.450,-1.2024944374375406,0.0
3.100,3.275,3.450,-1.1993652365845624,0.0
3.100,3.275,3.450,-1.1962360357315842,0.0
3.100,3.275,3.450,-1.193106834878606,0.0
3.100,3.275,3.450,-1.1899776340256278,0.0
3.100,3.275,3.450,-1.18684843317265,0.0
3.100,3.275,3.450,-1.183719232319672,0.0
3.100,3.275,3.450,-1.1805900314666937,0.0
3.100,3.275,3.450,-1.1774608306137155,0.0
3.100,3.275,3.450,-1.1743316297607373,0.0
3.100,3.275,3.450,-1.1712024289077592,0.0
3.100,3.275,3.450,-1.168073228054781,0.0
3.100,3.275,3.450,-1.1649440272018028,0.0
3.100,3.275,3.450,-1.1618148263488246,0.0
3.100,3.275,3.450,-1.1586856254958464,0.0
3.100,3.275,3.450,-1.1555564246428687,0.0
3.100,3.275,3.450,-1.1524272237898905,0.0
3.100,3.275,3.450,-1.1492980229369123,0.0
3.100,3.275,3.450,-1.1461688220839341,0.0
3.100,3.275,3.450,-1.143039621230956,0.0
3.100,3.275,3.450,-1.1399104203779777,0.0
3.100,3.275,3.450,-1.1367812195249996,0.0
3.100,3.275,3.450,-1.1336520186720214,0.0
3.100,3.275,3.450,-1.1305228178190432,0.0
3.100,3.275,3.450,-1.127393616966065,0.0
3.100,3.275,3.450,-1.1242644161130873,0.0
3.100,3.275,3.450,-1.121135215260109,0.0
3.100,3.275,3.450,-1.1180060144071309,0.0
3.100,3.275,3.450,-1.1148768135541527,0.0
3.100,3.275,3.450,-1.1117476127011745,0.0
3.100,3.275,3.450,-1.1086184118481963,0.0
3.100,3.275,3.450,-1.1054892109952181,0.0
3.100,3.275,3.450,-1.10236001014224,0.0
3.100,3.275,3.450,-1.0992308092892618,0.0
3.100,3.275,3.450,-1.0961016084362836,0.0
3.100,3.275,3.450,-1.0929724075833058,0.0
3.100,3.275,3.450,-1.0898432067303276,0.0
3.100,3.275,3.450,-1.0867140058773495,0.0
3.100,3.275,3.450,-1.0835848050243713,0.0
3.100,3.275,3.450,-1.080455604171393,0.0
3.100,3.275,3.450,-1.077326403318415,0.0
3.100,3.275,3.450,-1.0741972024654367,0.0
3.100,3.275,3.450,-1.0710680016124585,0.0
3.100,3.275,3.450,-1.0679388007594803,0.0
3.100,3.275,3.450,-1.0648095999065021,0.0
3.100,3.275,3.450,-1.0616803990535244,0.0
3.100,3.275,3.450,-1.0585511982005462,0.0
3.100,3.275,3.450,-1.055421997347568,0.0
3.100,3.275,3.450,-1.0522927964945898,0.0
3.100,3.275,3.450,-1.0491635956416117,0.0
3.100,3.275,3.450,-1.0460343947886335,0.0
3.100,3.275,3.450,-1.0429051939356553,0.0
3.100,3.275,3.450,-1.039775993082677,0.0
3.100,3.275,3.450,-1.036646792229699,0.0
3.100,3.275,3.450,-1.0335175913767207,0.0
3.100,3.275,3.450,-1.030388390523743,0.0
3.100,3.275,3.450,-1.0272591896707648,0.0
3.100,3.275,3.450,-1.0241299888177866,0.0
3.100,3.275,3.450,-1.0210007879648084,0.0
3.100,3.275,3.450,-1.0178715871118302,0.0
3.100,3.275,3.450,-1.014742386258852,0.0
3.100,3.275,3.450,-1.0116131854058739,0.0
3.100,3.275,3.450,-1.0084839845528957,0.0
3.100,3.275,3.450,-1.0053547836999175,0.0
3.100,3.275,3.450,-1.0022255828469393,0.0
3.100,3.275,3.450,-0.9990963819939616,0.0
3.100,3.275,3.450,-0.9959671811409834,0.0
3.100,3.275,3.450,-0.9928379802880052,0.0
3.100,3.275,3.450,-0.989708779435027,0.0
3.100,3.275,3.450,-0.9865795785820488,0.0
3.100,3.275,3.450,-0.9834503777290706,0.0
3.100,3.275,3.450,-0.9803211768760924,0.0
3.100,3.275,3.450,-0.9771919760231143,0.0
3.100,3.275,3.450,-0.9740627751701361,0.0
3.100,3.275,3.450,-0.9709335743171579,0.0
3.100,3.275,3.450,-0.9678043734641801,0.0
3.100,3.275,3.450,-0.964675172611202,0.0
3.100,3.275,3.450,-0.9615459717582238,0.0
3.100,3.275,3.450,-0.9584167709052456,0.0
3.100,3.275,3.450,-0.9552875700522674,0.0
3.100,3.275,3.450,-0.9521583691992892,0.0
3.100,3.275,3.450,-0.949029168346311,0.0
3.100,3.275,3.450,-0.9458999674933328,0.0
3.100,3.275,3.450,-0.9427707666403546,0.0
3.100,3.275,3.450,-0.9396415657873765,0.0
3.100,3.275,3.450,-0.9365123649343987,0.0
3.100,3.275,3.450,-0.9333831640814205,0.0
3.100,3.275,3.450,-0.9302539632284423,0.0
3.100,3.275,3.450,-0.9271247623754642,0.0
3.100,3.275,3.450,-0.923995561522486,0.0
3.100,3.275,3.450,-0.9208663606695078,0.0
3.100,3.275,3.450,-0.9177371598165296,0.0
3.100,3.275,3.450,-0.9146079589635514,0.0
3.100,3.275,3.450,-0.9114787581105732,0.0
3.100,3.275,3.450,-0.908349557257595,0.0
3.100,3.275,3.450,-0.9052203564046173,0.0
3.100,3.275,3.450,-0.9020911555516391,0.0
3.100,3.275,3.450,-0.8989619546986609,0.0
3.100,3.275,3.450,-0.8958327538456827,0.0
3.100,3.275,3.450,-0.8927035529927045,0.0
3.100,3.275,3.450,-0.8895743521397264,0.0
3.100,3.275,3.450,-0.8864451512867482,0.0
3.100,3.275,3.450,-0.88331595043377,0.0
3.100,3.275,3.450,-0.8801867495807918,0.0
3.100,3.275,3.450,-0.8770575487278136,0.0
3.100,3.275,3.450,-0.8739283478748359,0.0
3.100,3.275,3.450,-0.8707991470218577,0.0
3.100,3.275,3.450,-0.8676699461688795,0.0
3.100,3.275,3.450,-0.8645407453159013,0.0
3.100,3.275,3.450,-0.8614115444629231,0.0
3.100,3.275,3.450,-0.8582823436099449,0.0
3.100,3.275,3.450,-0.8551531427569667,0.0
3.100,3.275,3.450,-0.8520239419039886,0.0
3.100,3.275,3.450,-0.8488947410510104,0.0
3.100,3.275,3.450,-0.8457655401980322,0.0
3.100,3.275,3.450,-0.8426363393450544,0.0
3.100,3.275,3.450,-0.8395071384920763,0.0
3.100,3.275,3.450,-0.8363779376390981,0.0
3.100,3.275,3.450,-0.8332487367861199,0.0
3.100,3.275,3.450,-0.8301195359331417,0.0
3.100,3.275,3.450,-0.8269903350801635,0.0
3.100,3.275,3.450,-0.8238611342271853,0.0
3.100,3.275,3.450,-0.8207319333742071,0.0
3.100,3.275,3.450,-0.817602732521229,0.0
3.100,3.275,3.450,-0.8144735316682508,0.0
3.100,3.275,3.450,-0.811344330815273,0.0
3.100,3.275,3.450,-0.8082151299622948,0.0
3.100,3.275,3.450,-0.8050859291093166,0.0
3.100,3.275,3.450,-0.8019567282563385,0.0
3.100,3.275,3.450,-0.7988275274033603,0.0
3.100,3.275,3.450,-0.7956983265503821,0.0
3.100,3.275,3.450,-0.7925691256974039,0.0
3.100,3.275,3.450,-0.7894399248444257,0.0
3.100,3.275,3.450,-0.7863107239914475,0.0
3.100,3.275,3.450,-0.7831815231384693,0.0
3.100,3.275,3.450,-0.7800523222854912,0.0
3.100,3.275,3.450,-0.7769231214325134,0.0
3.100,3.275,3.450,-0.7737939205795352,0.0
3.100,3.275,3.450,-0.770664719726557,0.0
3.100,3.275,3.450,-0.7675355188735788,0.0
3.100,3.275,3.450,-0.7644063180206007,0.0
3.100,3.275,3.450,-0.7612771171676225,0.0
3.100,3.275,3.450,-0.7581479163146443,0.0
3.100,3.275,3.450,-0.7550187154616661,0.0
3.100,3.275,3.450,-0.7518895146086879,0.0
3.100,3.275,3.450,-0.7487603137557097,0.0
3.100,3.275,3.450,-0.745631112902732,0.0
3.100,3.275,3.450,-0.7425019120497538,0.0
3.100,3.275,3.450,-0.7393727111967756,0.0
3.100,3.275,3.450,-0.7362435103437974,0.0
3.100,3.275,3.450,-0.7331143094908192,0.0
3.100,3.275,3.450,-0.729985108637841,0.0
3.100,3.275,3.450,-0.7268559077848629,0.0
3.100,3.275,3.450,-0.7237267069318847,0.0
3.100,3.275,3.450,-0.7205975060789065,0.0
3.100,3.275,3.450,-0.7174683052259283,0.0
3.100,3.275,3.450,-0.7143391043729506,0.0
3.100,3.275,3.450,-0.7112099035199724,0.0
3.100,3.275,3.450,-0.7080807026669942,0.0
3.100,3.275,3.450,-0.704951501814016,0.0
3.100,3.275,3.450,-0.7018223009610378,0.0
3.100,3.275,3.450,-0.6986931001080596,0.0
3.100,3.275,3.450,-0.6955638992550814,0.0
3.100,3.275,3.450,-0.6924346984021033,0.0
3.100,3.275,3.450,-0.6893054975491251,0.0
3.100,3.275,3.450,-0.6861762966961469,0.0
3.100,3.275,3.450,-0.6830470958431691,0.0
3.100,3.275,3.450,-0.679917894990191,0.0
3.100,3.275,3.450,-0.6767886941372128,0.0
3.100,3.275,3.450,-0.6736594932842346,0.0
3.100,3.275,3.450,-0.6705302924312564,0.0
3.100,3.275,3.450,-0.6674010915782782,0.0
3.100,3.275,3.450,-0.6642718907253,0.0
3.100,3.275,3.450,-0.6611426898723218,0.0
3.100,3.275,3.450,-0.6580134890193436,0.0
3.100,3.275,3.450,-0.6548842881663655,0.0
3.100,3.275,3.450,-0.6517550873133877,0.0
3.100,3.275,3.450,-0.6486258864604095,0.0
3.100,3.275,3.450,-0.6454966856074313,0.0
3.100,3.275,3.450,-0.6423674847544532,0.0
3.100,3.275,3.450,-0.639238283901475,0.0
3.100,3.275,3.450,-0.6361090830484968,0.0
